EF564,n_obs,EF952_sum,EF952_share_green_abs,EF952_share_brown_abs,EF952_share_neutral_abs,EF952_share_green_rel,EF952_share_brown_rel,EF952_share_neutral_rel
914,1316,150541.153,885.1677537869294,3505.968973800225,146150.01627241285,0.005879905501899069,0.02328910669230908,0.9708309878057919
915,2306,260076.528,1347.5460203546454,5805.769763520739,252923.2122161246,0.005181344240163977,0.022323313096215814,0.9724953426636203
916,1786,196105.832,1155.8687888028637,5866.839033770866,189083.12417742627,0.005894107161498715,0.029916698417061183,0.9641891944214401
917,2810,293958.844,1679.168369060167,6212.483386935985,286067.1922440039,0.005712256675836455,0.021133854326002132,0.9731538889981616
918,2211,236056.767,1352.1795686507935,10422.990801302936,224281.59663004626,0.005728196593706604,0.04415459439594433,0.950117209010349
919,2967,332639.897,1810.9412764441158,10188.548339575767,320640.4073839801,0.005444149342206283,0.030629363559404203,0.9639264870983895
920,1506,170193.28,1040.9027978979354,4383.030331299503,164769.34687080258,0.006116004097799487,0.025753251428608126,0.9681307444735925
921,2324,263718.026,1152.0464316729324,11853.710645694982,250712.2689226321,0.004368478139878585,0.044948427779051336,0.9506830940810701
922,2308,270174.589,2051.6171413951547,10997.436728679742,257125.5351299251,0.00759367174014709,0.04070492628261107,0.9517014019772418
1001,4452,479606.617,3285.568016532882,20106.86829626019,456214.1806872069,0.0068505477198886975,0.04192366740482271,0.9512257848752885
1101,1577,212117.371,1282.2118168869142,1633.9845905134825,209201.1745925996,0.006044822311544273,0.007703209703242468,0.9862519679852132
1102,1313,166600.965,766.1825247835498,655.3994727272726,165179.38300248916,0.004598908084257194,0.003933947637861957,0.9914671442778807
1103,2093,232725.464,1664.8550814061668,2149.3350220709126,228911.2738965229,0.007153729775810724,0.009235495700079097,0.98361077452411
1104,1332,170041.534,795.5965034119389,679.6312818939631,168566.3062146941,0.00467883630955681,0.003996854567860832,0.9913243091225823
1105,877,110916.944,477.19807142857144,1732.4002554633962,108707.34567310804,0.00430230093094317,0.015618896383075575,0.9800788026859812
1106,1273,140314.491,616.2685132575757,806.9446725317567,138891.27781421065,0.004392051803527375,0.005750971740557835,0.9898569764559146
1107,1464,176127.074,518.5281226440227,1818.7538753074411,173789.79200204855,0.0029440568725057153,0.01032637307826644,0.9867295700492279
1108,1202,150292.709,952.6665436771561,2265.053464873906,147074.98899144895,0.006338740914418916,0.015070947086820463,0.9785903119987607
1109,1301,149057.908,1060.043139154581,2148.8145184198106,145849.05034242562,0.007111619593873416,0.014415971264133203,0.9784724091419935
1110,1170,128844.975,881.2878386388974,1734.3675146384826,126229.31964672262,0.006839908491882569,0.013460885957240338,0.9796992055508771
1111,1209,146497.818,729.9272033037138,2169.2612983582635,143598.62949833804,0.004982512458333774,0.014807464902707722,0.9802100226389586
1112,927,108488.465,985.5600653096903,1238.3858631542348,106264.51907153608,0.00908446870650894,0.011414908148568928,0.9795006231449223
1201,1767,202235.308,1198.2297985759853,5568.915998929685,195468.16220249434,0.005924928789269505,0.027536813694914664,0.9665382575158159
1202,1232,146391.283,1652.8099426435217,3947.5814341961322,140790.89162316034,0.011290357654994539,0.02696595967531846,0.961743682669687
1203,1839,206490.885,1083.3259536056048,4915.450911184222,200492.10813521018,0.005246362102644893,0.023804687123038005,0.9709489507743171
1204,3474,414083.403,3197.5079611152737,8776.644231172673,402109.25080771203,0.007721893555620904,0.021195353804539404,0.9710827526398397
1205,2351,283799.058,2376.069493713479,8711.699176522281,272711.28932976426,0.008372365681754585,0.030696716324274342,0.9609309179939711
1301,1950,217146.884,1777.6605210115176,7967.061849681435,207402.16162930705,0.008186442689232961,0.03668973601150747,0.9551238212992597
1302,1807,210563.443,1270.5031484790063,4355.29751325595,204937.64233826505,0.006033825864440326,0.02068401547392987,0.9732821586616298
1303,1038,122383.949,667.1767312698743,3241.2095341855697,118475.56273454455,0.005451505174668569,0.02648394303885038,0.9680645517864811
1304,1946,220609.854,1307.7844512356635,5256.5401604494155,214045.52938831493,0.005928041869043907,0.023827313536273025,0.9702446445946832
1411,2558,268014.628,1869.3086939808761,11902.271608993038,254243.04769702608,0.00697465174916078,0.04440903728953569,0.9486163109613034
1412,3981,419594.92,2666.3265721580956,20298.297996768622,396630.2954310733,0.006354525388815708,0.04837593838545191,0.9452695362257324
1413,2834,294586.024,1943.4688120272272,5069.4340301325865,287573.1211578402,0.00659728790129985,0.017208671210188122,0.9761940408885121
1414,2492,260237.735,1826.152658471426,12386.379410215086,246025.20293131348,0.007017247742612831,0.047596400307645954,0.9453863519497413
1415,2314,239300.475,1729.4828904934977,11745.864658991128,225825.12745051537,0.007227243867750357,0.04908416775600269,0.9436885883762469
1416,2816,304439.579,1915.67625180352,4563.085717002432,297960.81703119405,0.006292467812811947,0.014988477293231415,0.9787190548939565
1417,2154,221999.774,1804.1831828164525,6565.808807902534,213629.782009281,0.008126959547339234,0.029575745459554086,0.9622972949931067
1501,1773,178009.817,1379.9923115205636,8142.657159502688,168487.16752897674,0.007752338240539641,0.04574274215170216,0.9465049196077582
1502,2540,277482.74,2301.728071927529,9752.964625400444,265428.04730267206,0.008295031510527571,0.03514800461246867,0.956556963877004
1503,864,96267.168,764.9620010063036,5052.890192552305,90449.31580644139,0.007946239791808392,0.05248819818354171,0.9395655620246498
1504,3036,325823.355,2017.7618158008659,12956.180330556585,310849.41285364254,0.006192809032369291,0.039764431038274053,0.9540427599293567
1505,1394,154243.491,1443.0459615968032,7806.292522328878,144994.15251607433,0.009355636028730723,0.05061019088532479,0.9400341730859445
1601,1632,177564.172,1064.1825766474817,8749.9220197623,167750.06740359022,0.0059932280519263866,0.0492775199028456,0.9447292520452281
1602,3129,336445.997,2700.2151664644566,10823.62408385553,322922.15774968,0.008025701570360656,0.032170464741346085,0.9598038336882933
1603,2989,319220.034,2169.431848068947,15319.457721565028,301731.14443036605,0.006796039148560918,0.04799027658008779,0.9452136842713514
1604,2009,219415.488,1538.6721901808526,14988.86013544498,202887.95567437416,0.007012596076083984,0.0683126805316723,0.9246747233922435
