,Classification_1_URI_it,Classification_1_PrefLabel_it,Classification_1_URL_it,Classification_2_ID_it,Classification_2_PrefLabel_it,Classification_2_URL_it,Mapping_relation_it,Editorial_note_it,Classification_1_URI_de,Classification_1_PrefLabel_de,Classification_1_URL_de,Classification_2_ID_de,Classification_2_PrefLabel_de,Classification_2_URL_de,Mapping_relation_de,isco08_jrc,occ_eng_jrc,n_green_tasks_jrc,n_tasks_jrc,greenness_jrc
4117,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,costruttore di palette in legno/costruttrice di palette in legno,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,7.2.4.1.0,Addetti a macchinari per la produzione in serie di mobili e di articoli in legno,http://professioni.istat.it/cp2011/scheda.php?id=7.2.4.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,Holzpalettenmacher/Holzpalettenmacherin,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,126806,"Holzmechaniker/in-Herst. v. Bauelement.,Holzpackm. u. Rahmen",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=126806,skos:broadMatch,,,,,0.0
4118,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,costruttore di palette in legno/costruttrice di palette in legno,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,7.2.4.1.0,Addetti a macchinari per la produzione in serie di mobili e di articoli in legno,http://professioni.istat.it/cp2011/scheda.php?id=7.2.4.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,Holzpalettenmacher/Holzpalettenmacherin,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,4502,Holzmechaniker/in - Holzpackmittel- und Palettenindustrie,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=4502,skos:broadMatch,,,,,0.0
4119,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,costruttore di palette in legno/costruttrice di palette in legno,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,7.2.4.1.0,Addetti a macchinari per la produzione in serie di mobili e di articoli in legno,http://professioni.istat.it/cp2011/scheda.php?id=7.2.4.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,Holzpalettenmacher/Holzpalettenmacherin,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,35272,"Holzmechaniker/in - Bauelemente, Holzpackmittel und Rahmen",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35272,skos:broadMatch,,,,,0.0
4120,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.1.0,Conduttori di macchinari per tipografia e stampa su carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.1.0,skos:narrowMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,90589,Packmitteltechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90589,skos:broadMatch,,,,,0.0
4121,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.1.0,Conduttori di macchinari per tipografia e stampa su carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.1.0,skos:narrowMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,35267,"Maschinen- und Anlagenführer/in - Druckweiter-,Papierverarb.",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35267,skos:broadMatch,,,,,0.0
4122,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.1.0,Conduttori di macchinari per tipografia e stampa su carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.1.0,skos:narrowMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,1270,Verpackungsmittelmechaniker/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1270,skos:broadMatch,,,,,0.0
4123,http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,artigiano cartaio/artigiana cartaia,http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,Büttenpapiermacher/Büttenpapiermacherin,http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,78271,Papiertechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=78271,skos:closeMatch,,,,,0.0
4124,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,operatore di macchine per la produzione di cartone ondulato/operatrice di macchine per la produzione di cartone ondulato,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,Wellpappenmaschinenführer/Wellpappenmaschinenführerin,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,78271,Papiertechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=78271,skos:broadMatch,,,,,0.0
4125,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,operatore di macchine per la produzione di cartone ondulato/operatrice di macchine per la produzione di cartone ondulato,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,Wellpappenmaschinenführer/Wellpappenmaschinenführerin,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,1238,Papiermacher/in - Papier-Karton-Pappe,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1238,skos:broadMatch,,,,,0.0
4126,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,operatore di macchine per la produzione di cartone ondulato/operatrice di macchine per la produzione di cartone ondulato,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,Wellpappenmaschinenführer/Wellpappenmaschinenführerin,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,33352,Papiertechnologe/-technologin - Papier-Karton-Pappe,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=33352,skos:broadMatch,,,,,0.0
4127,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:exactMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,90589,Packmitteltechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90589,skos:broadMatch,,,,,0.0
4128,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:exactMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,35267,"Maschinen- und Anlagenführer/in - Druckweiter-,Papierverarb.",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35267,skos:broadMatch,,,,,0.0
4129,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:exactMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,1270,Verpackungsmittelmechaniker/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1270,skos:broadMatch,,,,,0.0
4130,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,operatore di macchine per la produzione di sacchi e sacchetti di carta/operatrice di macchine per la produzione di sacchi e sacchetti di carta,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,Tütenmacher/Tütenmacherin,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,90589,Packmitteltechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90589,skos:broadMatch,,,,,0.0
4131,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,operatore di macchine per la produzione di sacchi e sacchetti di carta/operatrice di macchine per la produzione di sacchi e sacchetti di carta,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,Tütenmacher/Tütenmacherin,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,1270,Verpackungsmittelmechaniker/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1270,skos:broadMatch,,,,,0.0
4132,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,operatore di macchine per la produzione di sacchi e sacchetti di carta/operatrice di macchine per la produzione di sacchi e sacchetti di carta,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,Tütenmacher/Tütenmacherin,http://data.europa.eu/esco/occupation/73270b73-8c71-445f-a8d3-4647b1ae38d0,35267,"Maschinen- und Anlagenführer/in - Druckweiter-,Papierverarb.",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35267,skos:broadMatch,,,,,0.0
4133,http://data.europa.eu/esco/occupation/fc9a86ec-7ad5-4ccb-a08f-1e369197e14a,preparatore di articoli in cartone/preparatrice di articoli in cartone,http://data.europa.eu/esco/occupation/fc9a86ec-7ad5-4ccb-a08f-1e369197e14a,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/fc9a86ec-7ad5-4ccb-a08f-1e369197e14a,Kartonagenwarenerzeuger/Kartonagenwarenerzeugerin,http://data.europa.eu/esco/occupation/fc9a86ec-7ad5-4ccb-a08f-1e369197e14a,1273,Kartonagenmacher/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1273,skos:exactMatch,,,,,0.0
4134,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,fustellatore/fustellatrice,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,Papierschneider/Papierschneiderin,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,35267,"Maschinen- und Anlagenführer/in - Druckweiter-,Papierverarb.",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35267,skos:broadMatch,,,,,0.0
4135,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,fustellatore/fustellatrice,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,Papierschneider/Papierschneiderin,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,78271,Papiertechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=78271,skos:broadMatch,,,,,0.0
4136,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,fustellatore/fustellatrice,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,Papierschneider/Papierschneiderin,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,1238,Papiermacher/in - Papier-Karton-Pappe,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1238,skos:broadMatch,,,,,0.0
4137,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,fustellatore/fustellatrice,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,Papierschneider/Papierschneiderin,http://data.europa.eu/esco/occupation/27f92adf-1384-4c01-8ad0-1680ead6abf9,33352,Papiertechnologe/-technologin - Papier-Karton-Pappe,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=33352,skos:broadMatch,,,,,0.0
4138,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,operatore di macchine per la produzione di carta in rotoli per uso igienico e domestico/operatrice di macchine per la produzione di carta in rotoli per uso igienico e domestico,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,Perforierer in der Papierwarenerzeugung/Perforiererin in der Papierwarenerzeugung,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,78271,Papiertechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=78271,skos:broadMatch,,,,,0.0
4139,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,operatore di macchine per la produzione di carta in rotoli per uso igienico e domestico/operatrice di macchine per la produzione di carta in rotoli per uso igienico e domestico,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,Perforierer in der Papierwarenerzeugung/Perforiererin in der Papierwarenerzeugung,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,1332,Papierverarbeiter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1332,skos:broadMatch,,,,,0.0
4140,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,operatore di macchine per la produzione di carta in rotoli per uso igienico e domestico/operatrice di macchine per la produzione di carta in rotoli per uso igienico e domestico,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,7.2.5.2.0,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.2.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,Perforierer in der Papierwarenerzeugung/Perforiererin in der Papierwarenerzeugung,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,35267,"Maschinen- und Anlagenführer/in - Druckweiter-,Papierverarb.",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35267,skos:broadMatch,,,,,0.0
4141,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.3.0,Conduttori di macchinari per rilegatura di libri e assimilati,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.3.0,skos:narrowMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,90589,Packmitteltechnologe/-technologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90589,skos:broadMatch,,,,,0.0
4142,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.3.0,Conduttori di macchinari per rilegatura di libri e assimilati,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.3.0,skos:narrowMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,35267,"Maschinen- und Anlagenführer/in - Druckweiter-,Papierverarb.",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35267,skos:broadMatch,,,,,0.0
4143,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,operatore di macchine per la produzione cartotecnica/operatrice su macchine per la produzione cartotecnica,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,7.2.5.3.0,Conduttori di macchinari per rilegatura di libri e assimilati,http://professioni.istat.it/cp2011/scheda.php?id=7.2.5.3.0,skos:narrowMatch,,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,Kuvertmacher/Kuvermacherin,http://data.europa.eu/esco/occupation/65b88636-2ebb-4049-b509-2f6da5d6ea1c,1270,Verpackungsmittelmechaniker/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=1270,skos:broadMatch,,,,,0.0
4144,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,addetto alla ginnatura del cotone/addetta alla ginnatura del cotone,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,7.2.6.1.0,Addetti a macchinari per la filatura e la bobinatura,http://professioni.istat.it/cp2011/scheda.php?id=7.2.6.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,Egreniermaschinenbediener/Egreniermaschinenbedienerin,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,35264,Maschinen- und Anlagenführer/in - Textiltechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35264,skos:broadMatch,,,,,0.0
4145,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,addetto alla ginnatura del cotone/addetta alla ginnatura del cotone,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,7.2.6.1.0,Addetti a macchinari per la filatura e la bobinatura,http://professioni.istat.it/cp2011/scheda.php?id=7.2.6.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,Egreniermaschinenbediener/Egreniermaschinenbedienerin,http://data.europa.eu/esco/occupation/d87b1c64-eed1-404c-87de-f9f81c85fbde,33211,Produktionsmechaniker/in - Textil,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=33211,skos:broadMatch,,,,,0.0
4146,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,filatore a macchina/filatrice a macchina,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,7.2.6.1.0,Addetti a macchinari per la filatura e la bobinatura,http://professioni.istat.it/cp2011/scheda.php?id=7.2.6.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,Spinnmaschinenbediener/Spinnmaschinenbedienerin,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,3029,Textilmaschinenführer/in - Spinnerei,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3029,skos:exactMatch,,,,,0.0
4147,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,filatore a macchina/filatrice a macchina,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,7.2.6.1.0,Addetti a macchinari per la filatura e la bobinatura,http://professioni.istat.it/cp2011/scheda.php?id=7.2.6.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,Spinnmaschinenbediener/Spinnmaschinenbedienerin,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,59041,Maschinen- und Anlagenführer/in - Textiltechnik (Spinnerei),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59041,skos:exactMatch,,,,,0.0
4148,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,filatore a macchina/filatrice a macchina,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,7.2.6.1.0,Addetti a macchinari per la filatura e la bobinatura,http://professioni.istat.it/cp2011/scheda.php?id=7.2.6.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,Spinnmaschinenbediener/Spinnmaschinenbedienerin,http://data.europa.eu/esco/occupation/59bbece0-d1dc-4f4a-845e-1523f68afb2d,3033,Textilmechaniker/in - Spinnerei,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3033,skos:exactMatch,,,,,0.0
4149,http://data.europa.eu/esco/occupation/35291723-dc32-4a7f-a9f0-39c0e5fd96dd,filatore di fibre artificiali e sintetiche/filatrice di fibre artificiali e sintetiche,http://data.europa.eu/esco/occupation/35291723-dc32-4a7f-a9f0-39c0e5fd96dd,7.2.6.1.0,Addetti a macchinari per la filatura e la bobinatura,http://professioni.istat.it/cp2011/scheda.php?id=7.2.6.1.0,skos:broadMatch,,http://data.europa.eu/esco/occupation/35291723-dc32-4a7f-a9f0-39c0e5fd96dd,Kunstfaserspinner/Kunstfaserspinnerin,http://data.europa.eu/esco/occupation/35291723-dc32-4a7f-a9f0-39c0e5fd96dd,3029,Textilmaschinenführer/in - Spinnerei,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3029,skos:broadMatch,,,,,0.0
